time,festivalId,nazivFestivala,tipKarte,razlog,staraCena,novaCena,deltaCene,procenatPromene
2026-01-04T16:17:48Z,F002,Belgrade Beer Fest,Day Pass,PROMO_AKCIJA,6437.45,5680.81,-756.64,-11.75
2026-01-17T14:17:48Z,F002,Belgrade Beer Fest,Day Pass,POVECANJE_TRAZNJE,5680.81,6432.91,752.1,13.24
2026-01-30T11:17:48Z,F002,Belgrade Beer Fest,Day Pass,POVECANJE_TRAZNJE,6432.91,7219.4,786.49,12.23
2026-02-16T11:17:48Z,F002,Belgrade Beer Fest,Day Pass,VREMENSKI_PERIOD,7219.4,7515.63,296.23,4.1
2026-02-27T22:17:48Z,F002,Belgrade Beer Fest,Day Pass,SEZONSKI_FAKTOR,7515.63,7610.84,95.21,1.27
2026-03-09T09:17:48Z,F002,Belgrade Beer Fest,Day Pass,VREMENSKI_PERIOD,7610.84,8149.53,538.69,7.08
2026-03-23T14:17:48Z,F002,Belgrade Beer Fest,Day Pass,PROMO_AKCIJA,8149.53,7248.35,-901.18,-11.06
2026-04-08T00:17:48Z,F002,Belgrade Beer Fest,Day Pass,POVECANJE_TRAZNJE,7248.35,7714.8,466.45,6.44
2026-04-19T21:17:48Z,F002,Belgrade Beer Fest,Day Pass,VREMENSKI_PERIOD,7714.8,8257.92,543.12,7.04
2026-04-29T21:17:48Z,F002,Belgrade Beer Fest,Day Pass,POVECANJE_TRAZNJE,8257.92,9301.26,1043.34,12.63
2026-05-13T02:17:48Z,F002,Belgrade Beer Fest,Day Pass,VREMENSKI_PERIOD,9301.26,9859.17,557.91,6.0
2024-12-02T11:17:48Z,F003,Guca Trumpet Festival,VIP All Access,PROMO_AKCIJA,15000.0,13889.51,-1110.49,-7.4
2024-12-16T23:17:48Z,F003,Guca Trumpet Festival,VIP All Access,PROMO_AKCIJA,13889.51,12767.29,-1122.22,-8.08
2024-12-30T21:17:48Z,F003,Guca Trumpet Festival,VIP All Access,POVECANJE_TRAZNJE,12767.29,14458.86,1691.57,13.25
2025-01-11T22:17:48Z,F003,Guca Trumpet Festival,VIP All Access,POVECANJE_TRAZNJE,14458.86,16500.69,2041.83,14.12
2025-01-24T01:17:48Z,F003,Guca Trumpet Festival,VIP All Access,SEZONSKI_FAKTOR,16500.69,18204.79,1704.1,10.33
2025-02-04T01:17:48Z,F003,Guca Trumpet Festival,VIP All Access,POVECANJE_TRAZNJE,18204.79,20856.26,2651.47,14.56
2025-02-18T20:17:48Z,F003,Guca Trumpet Festival,VIP All Access,POVECANJE_TRAZNJE,20856.26,23159.85,2303.59,11.05
2025-03-04T22:17:48Z,F003,Guca Trumpet Festival,VIP All Access,PROMO_AKCIJA,23159.85,20313.72,-2846.13,-12.29
2025-03-17T15:17:48Z,F003,Guca Trumpet Festival,VIP All Access,PROMO_AKCIJA,20313.72,17421.8,-2891.92,-14.24
2025-03-26T22:17:48Z,F003,Guca Trumpet Festival,VIP All Access,VREMENSKI_PERIOD,17421.8,18284.7,862.9,4.95
2025-04-11T20:17:48Z,F003,Guca Trumpet Festival,VIP All Access,POVECANJE_TRAZNJE,18284.7,20255.5,1970.8,10.78
2025-04-22T23:17:48Z,F003,Guca Trumpet Festival,VIP All Access,SEZONSKI_FAKTOR,20255.5,20900.01,644.51,3.18
2025-05-09T14:17:48Z,F003,Guca Trumpet Festival,VIP All Access,PROMO_AKCIJA,20900.01,18565.87,-2334.14,-11.17
2025-05-22T09:17:48Z,F003,Guca Trumpet Festival,VIP All Access,SEZONSKI_FAKTOR,18565.87,18851.54,285.67,1.54
2025-06-03T10:17:48Z,F003,Guca Trumpet Festival,VIP All Access,VREMENSKI_PERIOD,18851.54,19638.77,787.23,4.18
2025-06-12T05:17:48Z,F003,Guca Trumpet Festival,VIP All Access,SEZONSKI_FAKTOR,19638.77,18855.74,-783.03,-3.99
2025-06-26T03:17:48Z,F003,Guca Trumpet Festival,VIP All Access,SEZONSKI_FAKTOR,18855.74,21028.1,2172.36,11.52
2025-07-09T00:17:48Z,F003,Guca Trumpet Festival,VIP All Access,VREMENSKI_PERIOD,21028.1,21803.83,775.73,3.69
2025-07-24T17:17:48Z,F003,Guca Trumpet Festival,VIP All Access,POVECANJE_TRAZNJE,21803.83,24411.84,2608.01,11.96
2025-08-06T20:17:48Z,F003,Guca Trumpet Festival,VIP All Access,SEZONSKI_FAKTOR,24411.84,23316.52,-1095.32,-4.49
2025-08-16T01:17:48Z,F003,Guca Trumpet Festival,VIP All Access,POVECANJE_TRAZNJE,23316.52,24511.44,1194.92,5.12
2025-09-01T17:17:48Z,F003,Guca Trumpet Festival,VIP All Access,VREMENSKI_PERIOD,24511.44,26102.92,1591.48,6.49
2025-09-12T08:17:48Z,F003,Guca Trumpet Festival,VIP All Access,POVECANJE_TRAZNJE,26102.92,28156.62,2053.7,7.87
2025-09-24T10:17:48Z,F003,Guca Trumpet Festival,VIP All Access,VREMENSKI_PERIOD,28156.62,30173.59,2016.97,7.16
2025-10-10T16:17:48Z,F003,Guca Trumpet Festival,VIP All Access,PROMO_AKCIJA,30173.59,26925.92,-3247.67,-10.76
2025-10-20T02:17:48Z,F003,Guca Trumpet Festival,VIP All Access,POVECANJE_TRAZNJE,26925.92,29676.41,2750.49,10.22
2025-11-04T19:17:48Z,F003,Guca Trumpet Festival,VIP All Access,VREMENSKI_PERIOD,29676.41,31787.15,2110.74,7.11
2025-11-14T16:17:48Z,F003,Guca Trumpet Festival,VIP All Access,SEZONSKI_FAKTOR,31787.15,32386.88,599.73,1.89
2025-11-27T05:17:48Z,F003,Guca Trumpet Festival,VIP All Access,SEZONSKI_FAKTOR,32386.88,31195.93,-1190.95,-3.68
2025-12-10T18:17:48Z,F003,Guca Trumpet Festival,VIP All Access,VREMENSKI_PERIOD,31195.93,32976.54,1780.61,5.71
2025-12-24T00:17:48Z,F003,Guca Trumpet Festival,VIP All Access,VREMENSKI_PERIOD,32976.54,34019.2,1042.66,3.16
2026-01-07T19:17:48Z,F003,Guca Trumpet Festival,VIP All Access,SEZONSKI_FAKTOR,34019.2,37774.8,3755.6,11.04
2026-01-19T03:17:48Z,F003,Guca Trumpet Festival,VIP All Access,SEZONSKI_FAKTOR,37774.8,38394.65,619.85,1.64
2026-01-31T16:17:48Z,F003,Guca Trumpet Festival,VIP All Access,POVECANJE_TRAZNJE,38394.65,41586.47,3191.82,8.31
2026-02-12T18:17:48Z,F003,Guca Trumpet Festival,VIP All Access,SEZONSKI_FAKTOR,41586.47,39771.61,-1814.86,-4.36
2026-02-27T20:17:48Z,F003,Guca Trumpet Festival,VIP All Access,POVECANJE_TRAZNJE,39771.61,45549.7,5778.09,14.53
2026-03-10T16:17:48Z,F003,Guca Trumpet Festival,VIP All Access,VREMENSKI_PERIOD,45549.7,48058.62,2508.92,5.51
2026-03-26T04:17:48Z,F003,Guca Trumpet Festival,VIP All Access,SEZONSKI_FAKTOR,48058.62,48599.46,540.84,1.13
2026-04-06T19:17:48Z,F003,Guca Trumpet Festival,VIP All Access,SEZONSKI_FAKTOR,48599.46,51183.45,2583.99,5.32
2026-04-21T14:17:48Z,F003,Guca Trumpet Festival,VIP All Access,SEZONSKI_FAKTOR,51183.45,55292.15,4108.7,8.03
2026-04-30T09:17:48Z,F003,Guca Trumpet Festival,VIP All Access,POVECANJE_TRAZNJE,55292.15,60571.49,5279.34,9.55
2026-05-17T05:17:48Z,F003,Guca Trumpet Festival,VIP All Access,PROMO_AKCIJA,60571.49,53048.17,-7523.32,-12.42
2024-12-05T02:17:48Z,F003,Guca Trumpet Festival,Regular,SEZONSKI_FAKTOR,5000.0,4855.37,-144.63,-2.89
2024-12-14T05:17:48Z,F003,Guca Trumpet Festival,Regular,PROMO_AKCIJA,4855.37,4189.69,-665.68,-13.71
2024-12-29T10:17:48Z,F003,Guca Trumpet Festival,Regular,PROMO_AKCIJA,4189.69,3671.35,-518.34,-12.37
2025-01-09T13:17:48Z,F003,Guca Trumpet Festival,Regular,POVECANJE_TRAZNJE,3671.35,4126.98,455.63,12.41
2025-01-22T03:17:48Z,F003,Guca Trumpet Festival,Regular,SEZONSKI_FAKTOR,4126.98,3971.83,-155.15,-3.76
2025-02-07T15:17:48Z,F003,Guca Trumpet Festival,Regular,POVECANJE_TRAZNJE,3971.83,4309.01,337.18,8.49
2025-02-16T20:17:48Z,F003,Guca Trumpet Festival,Regular,VREMENSKI_PERIOD,4309.01,4635.95,326.94,7.59
2025-03-03T06:17:48Z,F003,Guca Trumpet Festival,Regular,PROMO_AKCIJA,4635.95,4039.13,-596.82,-12.87
2025-03-16T21:17:48Z,F003,Guca Trumpet Festival,Regular,PROMO_AKCIJA,4039.13,3500.0,-539.13,-13.35
2025-03-28T04:17:48Z,F003,Guca Trumpet Festival,Regular,POVECANJE_TRAZNJE,3500.0,4020.73,520.73,14.88
2025-04-12T09:17:48Z,F003,Guca Trumpet Festival,Regular,VREMENSKI_PERIOD,4020.73,4315.86,295.13,7.34
2025-04-24T02:17:48Z,F003,Guca Trumpet Festival,Regular,VREMENSKI_PERIOD,4315.86,4460.28,144.42,3.35
2025-05-08T07:17:48Z,F003,Guca Trumpet Festival,Regular,VREMENSKI_PERIOD,4460.28,4651.95,191.67,4.3
2025-05-21T04:17:48Z,F003,Guca Trumpet Festival,Regular,PROMO_AKCIJA,4651.95,4175.36,-476.59,-10.24
2025-06-01T16:17:48Z,F003,Guca Trumpet Festival,Regular,SEZONSKI_FAKTOR,4175.36,4242.81,67.45,1.62
2025-06-16T00:17:48Z,F003,Guca Trumpet Festival,Regular,POVECANJE_TRAZNJE,4242.81,4761.59,518.78,12.23
2025-06-26T18:17:48Z,F003,Guca Trumpet Festival,Regular,VREMENSKI_PERIOD,4761.59,5126.76,365.17,7.67
2025-07-11T02:17:48Z,F003,Guca Trumpet Festival,Regular,POVECANJE_TRAZNJE,5126.76,5889.74,762.98,14.88
2025-07-24T21:17:48Z,F003,Guca Trumpet Festival,Regular,POVECANJE_TRAZNJE,5889.74,6312.99,423.25,7.19
2025-08-04T13:17:48Z,F003,Guca Trumpet Festival,Regular,SEZONSKI_FAKTOR,6312.99,6202.49,-110.5,-1.75
2025-08-16T05:17:48Z,F003,Guca Trumpet Festival,Regular,PROMO_AKCIJA,6202.49,5810.34,-392.15,-6.32
2025-09-01T14:17:48Z,F003,Guca Trumpet Festival,Regular,SEZONSKI_FAKTOR,5810.34,6337.87,527.53,9.08
2025-09-11T21:17:48Z,F003,Guca Trumpet Festival,Regular,VREMENSKI_PERIOD,6337.87,6646.25,308.38,4.87
2025-09-26T06:17:48Z,F003,Guca Trumpet Festival,Regular,PROMO_AKCIJA,6646.25,5837.57,-808.68,-12.17
2025-10-09T21:17:48Z,F003,Guca Trumpet Festival,Regular,POVECANJE_TRAZNJE,5837.57,6599.92,762.35,13.06
2025-10-21T21:17:48Z,F003,Guca Trumpet Festival,Regular,SEZONSKI_FAKTOR,6599.92,6881.11,281.19,4.26
2025-11-05T12:17:48Z,F003,Guca Trumpet Festival,Regular,POVECANJE_TRAZNJE,6881.11,7684.62,803.51,11.68
2025-11-18T06:17:48Z,F003,Guca Trumpet Festival,Regular,POVECANJE_TRAZNJE,7684.62,8219.13,534.51,6.96
2025-11-30T07:17:48Z,F003,Guca Trumpet Festival,Regular,SEZONSKI_FAKTOR,8219.13,8121.07,-98.06,-1.19
2025-12-11T03:17:48Z,F003,Guca Trumpet Festival,Regular,SEZONSKI_FAKTOR,8121.07,8970.05,848.98,10.45
2025-12-21T22:17:48Z,F003,Guca Trumpet Festival,Regular,PROMO_AKCIJA,8970.05,7909.32,-1060.73,-11.83
2026-01-05T12:17:48Z,F003,Guca Trumpet Festival,Regular,SEZONSKI_FAKTOR,7909.32,7772.9,-136.42,-1.72
2026-01-17T12:17:48Z,F003,Guca Trumpet Festival,Regular,SEZONSKI_FAKTOR,7772.9,8675.73,902.83,11.62
2026-02-01T10:17:48Z,F003,Guca Trumpet Festival,Regular,VREMENSKI_PERIOD,8675.73,8979.2,303.47,3.5
2026-02-16T06:17:48Z,F003,Guca Trumpet Festival,Regular,PROMO_AKCIJA,8979.2,7716.06,-1263.14,-14.07
2026-02-25T07:17:48Z,F003,Guca Trumpet Festival,Regular,POVECANJE_TRAZNJE,7716.06,8587.12,871.06,11.29
2026-03-09T12:17:48Z,F003,Guca Trumpet Festival,Regular,SEZONSKI_FAKTOR,8587.12,9593.36,1006.24,11.72
2026-03-23T23:17:48Z,F003,Guca Trumpet Festival,Regular,VREMENSKI_PERIOD,9593.36,9987.53,394.17,4.11
2026-04-07T02:17:48Z,F003,Guca Trumpet Festival,Regular,POVECANJE_TRAZNJE,9987.53,10761.53,774.0,7.75
2026-04-20T21:17:48Z,F003,Guca Trumpet Festival,Regular,POVECANJE_TRAZNJE,10761.53,11793.7,1032.17,9.59
2026-04-30T20:17:48Z,F003,Guca Trumpet Festival,Regular,POVECANJE_TRAZNJE,11793.7,12966.28,1172.58,9.94
2026-05-15T18:17:48Z,F003,Guca Trumpet Festival,Regular,SEZONSKI_FAKTOR,12966.28,12486.18,-480.1,-3.7
2024-12-05T04:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,SEZONSKI_FAKTOR,8000.0,7613.79,-386.21,-4.83
2024-12-18T14:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,POVECANJE_TRAZNJE,7613.79,8083.72,469.93,6.17
2024-12-31T11:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,POVECANJE_TRAZNJE,8083.72,8615.94,532.22,6.58
2025-01-09T11:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,POVECANJE_TRAZNJE,8615.94,9493.04,877.1,10.18
2025-01-22T18:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,PROMO_AKCIJA,9493.04,8189.25,-1303.79,-13.73
2025-02-06T09:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,VREMENSKI_PERIOD,8189.25,8577.65,388.4,4.74
2025-02-20T07:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,SEZONSKI_FAKTOR,8577.65,8437.31,-140.34,-1.64
2025-03-04T06:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,POVECANJE_TRAZNJE,8437.31,9351.62,914.31,10.84
2025-03-17T07:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,SEZONSKI_FAKTOR,9351.62,10181.12,829.5,8.87
2025-03-31T06:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,SEZONSKI_FAKTOR,10181.12,11226.13,1045.01,10.26
2025-04-11T23:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,POVECANJE_TRAZNJE,11226.13,12863.01,1636.88,14.58
2025-04-26T05:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,SEZONSKI_FAKTOR,12863.01,12925.47,62.46,0.49
2025-05-07T01:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,POVECANJE_TRAZNJE,12925.47,13849.88,924.41,7.15
2025-05-18T04:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,POVECANJE_TRAZNJE,13849.88,15535.14,1685.26,12.17
2025-06-01T11:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,POVECANJE_TRAZNJE,15535.14,16910.92,1375.78,8.86
2025-06-14T16:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,POVECANJE_TRAZNJE,16910.92,18727.07,1816.15,10.74
2025-06-27T00:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,VREMENSKI_PERIOD,18727.07,19751.38,1024.31,5.47
2025-07-07T21:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,SEZONSKI_FAKTOR,19751.38,20049.34,297.96,1.51
2025-07-22T18:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,POVECANJE_TRAZNJE,20049.34,22879.59,2830.25,14.12
2025-08-07T10:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,POVECANJE_TRAZNJE,22879.59,24795.5,1915.91,8.37
2025-08-19T17:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,PROMO_AKCIJA,24795.5,22455.92,-2339.58,-9.44
2025-08-31T09:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,POVECANJE_TRAZNJE,22455.92,24461.97,2006.05,8.93
2025-09-10T05:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,POVECANJE_TRAZNJE,24461.97,25756.71,1294.74,5.29
2025-09-25T16:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,SEZONSKI_FAKTOR,25756.71,27639.48,1882.77,7.31
2025-10-09T18:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,POVECANJE_TRAZNJE,27639.48,29739.22,2099.74,7.6
2025-10-19T02:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,PROMO_AKCIJA,29739.22,27356.11,-2383.11,-8.01
2025-11-02T12:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,SEZONSKI_FAKTOR,27356.11,26676.59,-679.52,-2.48
2025-11-17T14:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,SEZONSKI_FAKTOR,26676.59,26433.54,-243.05,-0.91
2025-11-30T02:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,PROMO_AKCIJA,26433.54,24493.85,-1939.69,-7.34
2025-12-09T05:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,VREMENSKI_PERIOD,24493.85,26129.14,1635.29,6.68
2025-12-24T19:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,VREMENSKI_PERIOD,26129.14,27195.39,1066.25,4.08
2026-01-04T04:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,VREMENSKI_PERIOD,27195.39,29046.86,1851.47,6.81
2026-01-19T16:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,SEZONSKI_FAKTOR,29046.86,28116.26,-930.6,-3.2
2026-02-01T06:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,SEZONSKI_FAKTOR,28116.26,30438.76,2322.5,8.26
2026-02-14T07:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,VREMENSKI_PERIOD,30438.76,32800.04,2361.28,7.76
2026-02-27T21:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,POVECANJE_TRAZNJE,32800.04,35229.09,2429.05,7.41
2026-03-13T08:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,PROMO_AKCIJA,35229.09,31464.77,-3764.32,-10.69
2026-03-23T06:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,SEZONSKI_FAKTOR,31464.77,31349.61,-115.16,-0.37
2026-04-07T17:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,SEZONSKI_FAKTOR,31349.61,30723.55,-626.06,-2.0
2026-04-21T09:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,SEZONSKI_FAKTOR,30723.55,30487.61,-235.94,-0.77
2026-04-29T19:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,POVECANJE_TRAZNJE,30487.61,33765.73,3278.12,10.75
2026-05-17T16:17:48Z,F003,Guca Trumpet Festival,Fan Pit Pass,SEZONSKI_FAKTOR,33765.73,36290.3,2524.57,7.48
2024-12-04T09:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,VREMENSKI_PERIOD,25000.0,26004.47,1004.47,4.02
2024-12-16T17:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,POVECANJE_TRAZNJE,26004.47,27549.77,1545.3,5.94
2024-12-29T16:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,VREMENSKI_PERIOD,27549.77,29314.94,1765.17,6.41
2025-01-11T22:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,POVECANJE_TRAZNJE,29314.94,32733.15,3418.21,11.66
2025-01-21T23:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,POVECANJE_TRAZNJE,32733.15,36314.17,3581.02,10.94
2025-02-05T09:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,POVECANJE_TRAZNJE,36314.17,38293.93,1979.76,5.45
2025-02-18T10:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,VREMENSKI_PERIOD,38293.93,40927.13,2633.2,6.88
2025-03-04T08:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,SEZONSKI_FAKTOR,40927.13,40671.24,-255.89,-0.63
2025-03-16T08:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,POVECANJE_TRAZNJE,40671.24,46071.36,5400.12,13.28
2025-03-31T09:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,POVECANJE_TRAZNJE,46071.36,49618.57,3547.21,7.7
2025-04-12T01:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,VREMENSKI_PERIOD,49618.57,51183.8,1565.23,3.15
2025-04-25T05:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,VREMENSKI_PERIOD,51183.8,53215.39,2031.59,3.97
2025-05-07T14:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,SEZONSKI_FAKTOR,53215.39,52137.35,-1078.04,-2.03
2025-05-20T04:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,SEZONSKI_FAKTOR,52137.35,51978.96,-158.39,-0.3
2025-06-04T10:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,PROMO_AKCIJA,51978.96,47127.57,-4851.39,-9.33
2025-06-14T03:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,POVECANJE_TRAZNJE,47127.57,54052.82,6925.25,14.69
2025-06-26T10:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,PROMO_AKCIJA,54052.82,47503.02,-6549.8,-12.12
2025-07-09T18:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,SEZONSKI_FAKTOR,47503.02,49917.23,2414.21,5.08
2025-07-22T18:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,SEZONSKI_FAKTOR,49917.23,47844.83,-2072.4,-4.15
2025-08-05T10:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,VREMENSKI_PERIOD,47844.83,50986.31,3141.48,6.57
2025-08-19T12:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,POVECANJE_TRAZNJE,50986.31,55018.32,4032.01,7.91
2025-09-01T07:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,SEZONSKI_FAKTOR,55018.32,54711.01,-307.31,-0.56
2025-09-11T23:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,SEZONSKI_FAKTOR,54711.01,57352.92,2641.91,4.83
2025-09-24T02:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,VREMENSKI_PERIOD,57352.92,59645.67,2292.75,4.0
2025-10-09T11:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,VREMENSKI_PERIOD,59645.67,64047.29,4401.62,7.38
2025-10-22T16:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,PROMO_AKCIJA,64047.29,56708.71,-7338.58,-11.46
2025-11-04T07:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,SEZONSKI_FAKTOR,56708.71,54128.0,-2580.71,-4.55
2025-11-13T22:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,PROMO_AKCIJA,54128.0,49369.55,-4758.45,-8.79
2025-12-01T03:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,POVECANJE_TRAZNJE,49369.55,55567.08,6197.53,12.55
2025-12-13T08:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,POVECANJE_TRAZNJE,55567.08,58815.86,3248.78,5.85
2025-12-25T21:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,PROMO_AKCIJA,58815.86,50707.76,-8108.1,-13.79
2026-01-08T15:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,POVECANJE_TRAZNJE,50707.76,56800.67,6092.91,12.02
2026-01-18T01:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,VREMENSKI_PERIOD,56800.67,59387.63,2586.96,4.55
2026-02-02T13:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,VREMENSKI_PERIOD,59387.63,61169.36,1781.73,3.0
2026-02-12T01:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,VREMENSKI_PERIOD,61169.36,63079.85,1910.49,3.12
2026-02-25T03:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,SEZONSKI_FAKTOR,63079.85,62445.12,-634.73,-1.01
2026-03-11T13:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,SEZONSKI_FAKTOR,62445.12,63912.59,1467.47,2.35
2026-03-22T22:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,VREMENSKI_PERIOD,63912.59,68200.05,4287.46,6.71
2026-04-06T03:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,POVECANJE_TRAZNJE,68200.05,78151.06,9951.01,14.59
2026-04-17T08:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,SEZONSKI_FAKTOR,78151.06,78008.96,-142.1,-0.18
2026-05-02T18:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,PROMO_AKCIJA,78008.96,69774.95,-8234.01,-10.56
2026-05-14T22:17:48Z,F003,Guca Trumpet Festival,Backstage Experience,SEZONSKI_FAKTOR,69774.95,66394.38,-3380.57,-4.84
2024-12-06T10:17:48Z,F003,Guca Trumpet Festival,Day Pass,VREMENSKI_PERIOD,3000.0,3195.93,195.93,6.53
2024-12-15T05:17:48Z,F003,Guca Trumpet Festival,Day Pass,PROMO_AKCIJA,3195.93,2967.41,-228.52,-7.15
2024-12-29T06:17:48Z,F003,Guca Trumpet Festival,Day Pass,POVECANJE_TRAZNJE,2967.41,3387.64,420.23,14.16
2025-01-10T12:17:48Z,F003,Guca Trumpet Festival,Day Pass,PROMO_AKCIJA,3387.64,2997.42,-390.22,-11.52
2025-01-26T06:17:48Z,F003,Guca Trumpet Festival,Day Pass,POVECANJE_TRAZNJE,2997.42,3160.76,163.34,5.45
2025-02-04T09:17:48Z,F003,Guca Trumpet Festival,Day Pass,SEZONSKI_FAKTOR,3160.76,3417.4,256.64,8.12
2025-02-17T21:17:48Z,F003,Guca Trumpet Festival,Day Pass,VREMENSKI_PERIOD,3417.4,3585.55,168.15,4.92
2025-03-02T13:17:48Z,F003,Guca Trumpet Festival,Day Pass,PROMO_AKCIJA,3585.55,3321.42,-264.13,-7.37
2025-03-18T14:17:48Z,F003,Guca Trumpet Festival,Day Pass,POVECANJE_TRAZNJE,3321.42,3794.24,472.82,14.24
2025-03-31T11:17:48Z,F003,Guca Trumpet Festival,Day Pass,VREMENSKI_PERIOD,3794.24,4001.24,207.0,5.46
2025-04-10T07:17:48Z,F003,Guca Trumpet Festival,Day Pass,VREMENSKI_PERIOD,4001.24,4126.13,124.89,3.12
2025-04-21T22:17:48Z,F003,Guca Trumpet Festival,Day Pass,POVECANJE_TRAZNJE,4126.13,4480.8,354.67,8.6
2025-05-06T15:17:48Z,F003,Guca Trumpet Festival,Day Pass,SEZONSKI_FAKTOR,4480.8,4887.15,406.35,9.07
2025-05-20T13:17:48Z,F003,Guca Trumpet Festival,Day Pass,VREMENSKI_PERIOD,4887.15,5141.01,253.86,5.19
2025-06-03T20:17:48Z,F003,Guca Trumpet Festival,Day Pass,VREMENSKI_PERIOD,5141.01,5371.9,230.89,4.49
2025-06-16T11:17:48Z,F003,Guca Trumpet Festival,Day Pass,PROMO_AKCIJA,5371.9,5010.99,-360.91,-6.72
2025-06-28T16:17:48Z,F003,Guca Trumpet Festival,Day Pass,PROMO_AKCIJA,5010.99,4296.81,-714.18,-14.25
2025-07-12T01:17:48Z,F003,Guca Trumpet Festival,Day Pass,PROMO_AKCIJA,4296.81,3699.93,-596.88,-13.89
2025-07-24T02:17:48Z,F003,Guca Trumpet Festival,Day Pass,POVECANJE_TRAZNJE,3699.93,3896.87,196.94,5.32
